trial_id,trial_date,delay_yn,yard_name,ship_type,hull_number,time_taken,delay_time,captain_sal,helm_sal,captain_cost,helm_cost,trans_cost,cond_cost,temp_test_cost,dev_cor_cost,west_meal_cost,korean_meal_cost,bed_cost,comd_cost,hfo_unit_price,mfo_unit_price,draw_cost,comm_cost,total_cost,helm_tot_cost,labor_cost,fuel_cost,other_cost,Timestamp
3611,2015년 8월,정상,삼성중공업,PC_SCR,시리즈,4,해당없음,369125,221474,5906000,2657688,177247,506489,840269,422074,675160,2784980,1688307,1266230,188,270,4922102,2461048,72405655,10509767,35900816,12197245,13797827,2025-07-09 9:57
30905,2022년 7월,지연,현대미포,2500TEU_SCR,1차선,5,18,465855,279513,16304925,6987825,330612,551046,1212303,459205,1561280,6474250,1836823,1722021,450,625,6562475,3281237,195891873,25845916,84925185,63682686,21438086,2025-07-09 9:57
36495,2024년 2월,정상,삼성중공업,PC_EGCS_SCR,시리즈,4,해당없음,500000,300000,10000000,4800000,270000,600000,995400,500000,960000,4020000,2000000,1500000,436,482,5830800,2915400,124556326,17165400,55360000,34804726,15226200,2025-07-09 9:57
33059,2023년 1월,정상,삼성중공업,2500TEU_DF,시리즈,5,해당없음,483558,290135,12088950,4352025,231656,579150,1274131,482625,1158300,4632960,1930501,1447876,357,492,6897162,3448581,137360451,19008537,64022980,34813554,19515380,2025-07-09 9:57
22266,2020년 5월,정상,삼성중공업,2500TEU_SCR,1차선,4,해당없음,443051,265831,12405428,5316620,320940,534930,1176849,445775,1212440,4920896,1783106,1337329,128,179,6370561,3185279,125901380,20200542,72653100,14238127,18809611,2025-07-09 9:57
35372,2023년 8월,지연,현대미포,PC_SCR,1차선,5,8,483558,290135,14506740,5802700,289570,579150,960810,482625,1447875,5935980,1930501,1809845,498,512,5628185,2814092,170347689,22621595,69293855,58865761,19566478,2025-07-09 9:57
4806,2016년 12월,지연,삼성중공업,PC_SCR,1차선,5,24,380568,228340,11417040,5708500,280489,510035,846151,425029,1274850,5354160,1700126,1593868,261,328,4956557,2478276,142487993,19187244,76150875,29792037,17357837,2025-07-09 9:57
16267,2019년 11월,정상,삼성중공업,2500TEU_EGCS,1차선,4,해당없음,423972,254383,13567104,6105192,372932,532798,1172160,443999,1349608,5646832,1776001,1332000,173,359,6345180,3172588,146056242,22194185,82487648,21752200,19622209,2025-07-09 9:57
19383,2019년 8월,지연,현대미포,2500TEU_EGCS,시리즈,5,1,423972,254383,14839020,6359575,319656,532798,1172160,443999,1509430,6259460,1776001,1665000,254,345,6345180,3172588,154996655,23667208,77289620,33312168,20727659,2025-07-09 9:57
37207,2024년 5월,정상,삼성중공업,2500TEU_SCR,1차선,4,해당없음,500000,300000,14000000,6000000,360000,600000,1320000,500000,1360000,5580000,2000000,1500000,448,506,7145460,3572730,177814363,22780000,82200000,51676173,19158190,2025-07-09 9:57
18619,2019년 6월,정상,현대미포,CON_RO,1차선,4,해당없음,423972,254383,32221872,14245448,879054,532798,883914,443999,3338504,13797448,1776001,1332000,310,344,5177759,2588878,331486563,49207085,168875488,85393400,28010590,2025-07-09 9:57
21982,2020년 4월,정상,삼성중공업,1800TEU_SCR,1차선,4,해당없음,443051,265831,12405428,5316620,320940,534930,971703,445775,1141120,4813920,1783106,1337329,94,105,5786361,2893179,119681221,19995396,72653100,9277710,17755015,2025-07-09 9:57
9709,2017년 3월,지연,삼성중공업,LPG,1차선,5,1,394269,236561,9856725,4731220,231786,515136,935748,429280,1115920,4699740,1717128,1609807,243,312,5572261,2786129,120244757,16699895,62806700,23237177,17500985,2025-07-09 9:57
15571,2018년 8월,정상,삼성중공업,PC_SCR,시리즈,4,해당없음,406492,243895,6503872,2926740,183708,524924,870851,437437,699800,2886620,1749754,1312315,351,427,5101240,2550618,86087416,11447532,39543392,20796145,14300347,2025-07-09 9:57
37443,2024년 5월,정상,삼성중공업,1800TEU_SCR,시리즈,4,해당없음,500000,300000,8000000,3600000,210000,600000,1089900,500000,880000,3540000,2000000,1500000,448,506,6490200,3245100,113050530,13999900,48640000,32755330,15655300,2025-07-09 9:57
31959,2023년 10월,정상,삼성중공업,CON_RO,1차선,4,해당없음,483558,290135,36750408,16247560,955581,579150,960810,482625,3629340,14999208,1930501,1447876,460,538,5628185,2814092,455312070,55976134,222707116,146179618,30449202,2025-07-09 9:57
12552,2018년 11월,지연,삼성중공업,2500TEU_SCR,시리즈,5,12,406492,243895,10162300,3658425,209952,524924,1154837,437437,962225,4133115,1749754,1640394,335,357,6251408,3125702,114540555,16147875,53819340,26710742,17862598,2025-07-09 9:57
36661,2024년 3월,정상,삼성중공업,PC_EGCS_SCR,1차선,4,해당없음,500000,300000,14000000,6000000,360000,600000,995400,500000,1360000,5580000,2000000,1500000,420,465,5830800,2915400,170374126,22455400,82200000,46532526,17186200,2025-07-09 9:57
19510,2019년 8월,지연,현대미포,PC_EGCS_SCR,시리즈,5,5,423972,254383,10599300,5087660,239742,532798,883914,443999,1065480,4394940,1776001,1665000,254,345,5177759,2588878,109743365,17787413,50876320,24411574,16668058,2025-07-09 9:57
23035,2020년 7월,지연,현대미포,PC_EGCS_SCR,1차선,5,2,443051,265831,15506785,6645775,320940,534930,887450,445775,1515550,6217980,1783106,1671661,204,256,5198471,2599234,149450810,24341655,78552600,27570553,18986002,2025-07-09 9:57
24889,2021년 12월,정상,삼성중공업,PC_SCR,시리즈,4,해당없음,448368,269021,7173888,3228252,188153,537605,891888,448004,716800,2956580,1792022,1344016,359,451,5224464,2612231,93396892,12467790,43617120,22665869,14646113,2025-07-09 9:57
33627,2023년 3월,정상,삼성중공업,2500TEU_DF,2차_1차선,3,해당없음,483558,290135,4352022,1740810,144785,579150,1274131,482625,405405,1780794,1930501,1447876,361,462,6897162,3448581,65462079,8573523,25908993,15069244,15910319,2025-07-09 9:57
11829,2017년 9월,정상,삼성중공업,2500TEU_SCR,시리즈,4,해당없음,394269,236561,6308304,2838732,180278,515136,1133304,429280,755392,3141744,1717128,1287845,256,314,6134845,3067421,85982455,11405034,40909120,17563926,16104375,2025-07-09 9:57
34100,2023년 4월,지연,삼성중공업,2500TEU_SCR,시리즈,5,16,483558,290135,9671160,4352025,202699,579150,1274131,482625,1061775,4415790,1930501,1809845,409,500,6897162,3448581,138094834,16561790,62717375,39252015,19563654,2025-07-09 9:57
37407,2024년 5월,지연,현대미포,2500TEU_SCR,시리즈,5,13,500000,300000,12500000,4500000,240000,600000,1320000,500000,1200000,4800000,2000000,1875000,448,506,7145460,3572730,142542411,19660000,57600000,44689221,18593190,2025-07-09 9:57
16970,2019년 1월,지연,삼성중공업,2500TEU_DF,1차_1차선,5,19,423972,254383,19078740,8903405,426208,532798,1172160,443999,1953380,8057390,1776001,1665000,286,324,6345180,3172588,208689305,30557310,110232260,44930196,22969539,2025-07-09 9:57
8,2015년 10월,지연,삼성중공업,2500TEU_EGCS,1차선,5,11,369125,221474,14765000,6644220,354494,506489,1114283,422074,1603505,6645975,1688307,1582788,181,291,6031879,3015938,158869263,23806560,88755865,25738446,20568392,2025-07-09 9:57
24794,2021년 12월,정상,삼성중공업,2500TEU_DF,시리즈,5,해당없음,448368,269021,11209200,4035315,215032,537605,1182734,448004,1075200,4300480,1792022,1344016,359,451,6402414,3201206,128126272,17627890,59363760,33019284,18115338,2025-07-09 9:57
12136,2018년 10월,정상,삼성중공업,PC_SCR,1차선,4,해당없음,406492,243895,9755808,3902320,262440,524924,870851,437437,1049700,4303688,1749754,1312315,393,445,5101240,2550618,119372168,15753780,53559188,33991885,16067315,2025-07-09 9:57
22762,2020년 6월,지연,삼성중공업,2500TEU_SCR,시리즈,5,6,443051,265831,8861020,3987465,187215,534930,1176849,445775,980650,4078460,1783106,1671661,188,241,6370561,3185279,107303269,15193254,57333985,16706313,18069717,2025-07-09 9:57
23274,2020년 8월,정상,삼성중공업,1800TEU_EGCS,1차선,4,해당없음,443051,265831,14177632,6379944,374430,534930,971703,445775,1426400,5883680,1783106,1337329,218,267,5786361,2893179,155951029,22884414,85992448,27964112,19110055,2025-07-09 9:57
2765,2015년 6월,지연,현대미포,CON_RO,1차선,5,22,369125,221474,35066875,15503180,835593,506489,840269,422074,3966565,16456700,1688307,1582788,272,376,4922102,2461048,368507454,53174480,183783685,100471779,31077510,2025-07-09 9:57
13170,2018년 1월,지연,현대미포,CON_RO,1차선,5,21,406492,243895,38616740,17072650,866052,524924,870851,437437,4111325,17122905,1749754,1640394,289,400,5101240,2550618,401094047,58388654,202391240,108037917,32276236,2025-07-09 9:57
29983,2022년 4월,정상,삼성중공업,CON_RO,1차선,4,해당없음,465855,279513,35404980,15652728,909183,551046,914186,459205,3379712,14050500,1836823,1377617,534,639,5355076,2677537,452917197,53891328,212541124,157807480,28677265,2025-07-09 9:57
8114,2017년 10월,지연,현대미포,PC_SCR,1차선,5,23,394269,236561,11828070,5914025,283294,515136,854613,429280,1287600,5343540,1717128,1609807,262,325,5006123,2503059,134511987,19824418,67931940,29288372,17467257,2025-07-09 9:57
26357,2021년 5월,정상,삼성중공업,LPG,1차선,4,해당없음,448368,269021,8967360,4304336,241911,537605,976562,448004,931840,3870432,1792022,1344016,305,410,5815293,2907645,114372745,15475778,57139864,25095855,16661248,2025-07-09 9:57
8271,2017년 11월,정상,삼성중공업,2500TEU_EGCS,1차선,4,해당없음,394269,236561,12616608,5677464,360556,515136,1133304,429280,1304768,5356416,1717128,1287845,286,356,6134845,3067421,145346088,20732348,74153696,31591621,18868423,2025-07-09 9:57
13731,2018년 3월,정상,삼성중공업,2500TEU_DF,2차_1차선,3,해당없음,406492,243895,3658428,1463370,131220,524924,1154837,437437,419880,1731972,1749754,1312315,274,395,6251408,3125702,58823208,7370216,25560120,11301841,14591031,2025-07-09 9:57
9354,2017년 2월,지연,삼성중공업,1800TEU_SCR,1차선,5,17,394269,236561,13799415,5914025,309048,515136,935748,429280,1459280,5987340,1717128,1609807,263,336,5572261,2786129,154362125,21902652,81021820,32305708,19131945,2025-07-09 9:57
28099,2022년 10월,정상,삼성중공업,1800TEU_SCR,시리즈,4,해당없음,465855,279513,9317100,4472208,247959,551046,1000977,459205,881664,3581500,1836823,1377617,391,547,5960676,2980337,118510838,16048495,51579328,34264398,16618617,2025-07-09 9:57
28909,2022년 1월,지연,현대미포,2500TEU_SCR,1차선,5,9,465855,279513,13975650,6987825,303061,551046,1212303,459205,1469440,6129875,1836823,1722021,419,522,6562475,3281237,179188836,23489090,81431280,53266595,21001871,2025-07-09 9:57
10897,2017년 6월,정상,삼성중공업,LPG,시리즈,4,해당없음,394269,236561,6308304,2838732,180278,515136,935748,429280,755392,3038736,1717128,1287845,230,284,5572261,2786129,79534055,11207478,38354272,14814814,15157491,2025-07-09 9:57
25080,2021년 1월,지연,현대미포,PC_EGCS_SCR,1차선,5,21,448368,269021,15692880,6725525,322548,537605,891888,448004,1523200,6114745,1792022,1680020,261,328,5224464,2612231,156393938,24618450,79572465,33256341,18946682,2025-07-09 9:57
3503,2015년 8월,정상,삼성중공업,2500TEU_DF,시리즈,5,해당없음,369125,221474,7382500,3322110,177247,506489,1114283,422074,928345,3924290,1688307,1266230,188,270,6031879,3015938,95445651,12924703,47864545,17801414,16854989,2025-07-09 9:57
7743,2016년 9월,정상,삼성중공업,PC_EGCS_SCR,1차선,4,해당없음,380568,228340,10655904,4566800,305988,510035,846151,425029,1087872,4589280,1700126,1275094,203,285,4956557,2478276,115477930,17309907,62564740,19516078,16087205,2025-07-09 9:57
10085,2017년 4월,지연,현대미포,CON_RO,1차선,5,23,394269,236561,37455555,16559270,849882,515136,854613,429280,4034480,16545660,1717128,1609807,253,322,5006123,2503059,371120582,56663736,194333420,88707169,31416257,2025-07-09 9:57
17496,2019년 2월,정상,삼성중공업,1800TEU_SCR,시리즈,4,해당없음,423972,254383,6783552,3052596,186466,532798,967831,443999,781352,3249592,1776001,1332000,324,346,5763307,2881652,91941032,11967242,43991152,20198734,15783904,2025-07-09 9:57
9163,2017년 1월,정상,삼성중공업,LPG,시리즈,4,해당없음,394269,236561,6308304,2838732,180278,515136,935748,429280,755392,3038736,1717128,1287845,263,331,5572261,2786129,81220092,11207478,38354272,16500851,15157491,2025-07-09 9:57
12458,2018년 11월,정상,삼성중공업,LPG,1차선,4,해당없음,406492,243895,8129840,3902320,236196,524924,953528,437437,909740,3831332,1749754,1312315,335,357,5678134,2839066,107234615,14184245,51803148,24926881,16320341,2025-07-09 9:57
9536,2017년 2월,정상,삼성중공업,CON_RO,시리즈,4,해당없음,394269,236561,17347836,8516196,515080,515136,854613,429280,1991488,8137632,1717128,1287845,263,336,5006123,2503059,204234385,28178141,111656352,43756617,20643275,2025-07-09 9:57
34310,2023년 5월,지연,현대미포,1800TEU_EGCS,1차선,5,2,483558,290135,19342320,8704050,405398,579150,1052027,482625,1930500,7890510,1930501,1809845,376,451,6264671,3132335,215514019,30565570,101740600,60249487,22958362,2025-07-09 9:57
6484,2016년 5월,정상,삼성중공업,PC_SCR,1차선,4,해당없음,380568,228340,9133632,4566800,280489,510035,846151,425029,1019880,4232336,1700126,1275094,169,294,4956557,2478276,109551800,15762136,60920700,17206695,15662269,2025-07-09 9:57
26447,2021년 5월,정상,삼성중공업,2500TEU_SCR,시리즈,4,해당없음,448368,269021,7173888,3228252,188153,537605,1182734,448004,788480,3171604,1792022,1344016,305,410,6402414,3201206,93668748,12758636,43617120,20593250,16699742,2025-07-09 9:57
27284,2021년 8월,지연,삼성중공업,1800TEU_EGCS,1차선,5,13,448368,269021,17934720,8070630,376306,537605,976562,448004,1792000,7458645,1792022,1680020,330,426,5815293,2907645,211305718,28343827,109042800,52473466,21445625,2025-07-09 9:57
35029,2023년 7월,지연,현대미포,PC_SCR,1차선,5,20,483558,290135,14506740,5802700,289570,579150,960810,482625,1447875,5863590,1930501,1809845,425,478,5628185,2814092,160948537,22621595,69293855,49538999,19494088,2025-07-09 9:57
6157,2016년 4월,지연,현대미포,PC_EGCS_SCR,1차선,5,16,380568,228340,13319880,5708500,305988,510035,846151,425029,1444830,5927820,1700126,1593868,136,259,4956557,2478276,125932820,21115583,67473705,19242055,18101477,2025-07-09 9:57
5712,2016년 3월,지연,삼성중공업,2500TEU_DF,2차_1차선,4,2,380568,228340,4566816,1826720,127495,510035,1122083,425029,543936,2192656,1700126,1593868,126,239,6074103,3037050,65187714,8578178,31906496,9561301,15141739,2025-07-09 9:57
27102,2021년 7월,지연,현대미포,2500TEU_DF,시리즈,6,6,448368,269021,13451040,6456504,241911,537605,1182734,448004,1290240,5402478,1792022,1680020,341,456,6402414,3201206,147123900,22317798,64627392,40410330,19768380,2025-07-09 9:57
12609,2018년 11월,정상,삼성중공업,LPG,시리즈,4,해당없음,406492,243895,6503872,2926740,183708,524924,953528,437437,699800,2939104,1749754,1312315,335,357,5678134,2839066,85429892,11530209,39543392,19138118,15218173,2025-07-09 9:57
17164,2019년 1월,지연,현대미포,1800TEU_EGCS,시리즈,5,11,423972,254383,12719160,5087660,266380,532798,967831,443999,1243060,5194020,1776001,1665000,286,324,5763307,2881652,128289919,20017828,60754800,28994251,18523040,2025-07-09 9:57
13608,2018년 2월,정상,현대미포,LPG,시리즈,4,해당없음,406492,243895,6503872,2926740,183708,524924,953528,437437,769780,3149040,1749754,1312315,273,391,5678134,2839066,80762178,11530209,35023152,18710728,15498089,2025-07-09 9:57
38187,2024년 7월,정상,삼성중공업,PC_SCR,시리즈,4,해당없음,500000,300000,8000000,3600000,210000,600000,995400,500000,800000,3300000,2000000,1500000,422,506,5830800,2915400,108042652,13905400,48640000,29151052,13546200,2025-07-09 9:57
21757,2020년 3월,정상,삼성중공업,2500TEU_DF,시리즈,5,해당없음,443051,265831,11076275,3987465,213960,534930,1176849,445775,980650,4212180,1783106,1337329,125,192,6370561,3185279,106587444,17435254,58530220,12752865,17869105,2025-07-09 9:57
19980,2020년 10월,정상,삼성중공업,CON_RO,1차선,4,해당없음,443051,265831,33671876,14886536,882585,534930,887450,445775,3280720,13639440,1783106,1337329,205,249,5198471,2599234,338631095,51309152,201641772,57841871,27838300,2025-07-09 9:57
32387,2023년 11월,정상,삼성중공업,1800TEU_SCR,시리즈,4,해당없음,483558,290135,9671160,3481620,231656,579150,1052027,482625,849420,3590544,1930501,1447876,413,487,6264671,3132335,114796484,15498238,51218384,30864515,17215347,2025-07-09 9:57
737,2015년 12월,지연,현대미포,1800TEU_EGCS,1차선,5,22,369125,221474,14765000,6644220,354494,506489,920042,422074,1687900,6835860,1688307,1582788,113,235,5478738,2739367,140276152,23612319,77662360,18988513,20012960,2025-07-09 9:57
29440,2022년 2월,정상,삼성중공업,1800TEU_EGCS,시리즈,4,해당없음,465855,279513,11180520,4472208,275510,551046,1000977,459205,1028608,4352900,1836823,1377617,449,576,5960676,2980337,137438473,17939466,61380900,40581146,17536961,2025-07-09 9:57
21935,2020년 4월,지연,현대미포,2500TEU_DF,1차_1차선,5,23,443051,265831,19937295,9304085,427920,534930,1176849,445775,1961300,7956340,1783106,1671661,94,105,6370561,3185279,169902995,31826854,99774640,15373254,22928247,2025-07-09 9:57
10553,2017년 5월,지연,삼성중공업,1800TEU_SCR,시리즈,5,9,394269,236561,7885380,3548415,180278,515136,935748,429280,944240,3991560,1717128,1609807,239,305,5572261,2786129,101205422,13494237,51136400,19953660,16621125,2025-07-09 9:57
34258,2023년 5월,지연,삼성중공업,2500TEU_SCR,1차선,5,10,483558,290135,14506740,7253375,318527,579150,1274131,482625,1544400,6370320,1930501,1809845,376,451,6897162,3448581,193963079,24414548,98065400,49482322,22000809,2025-07-09 9:57
12489,2018년 11월,지연,삼성중공업,CON_RO,1차선,5,24,406492,243895,38616740,17072650,866052,524924,870851,437437,4023850,16794880,1749754,1640394,335,357,5101240,2550618,429898390,58388654,231821505,107827495,31860736,2025-07-09 9:57
19952,2020년 10월,지연,현대미포,1800TEU_SCR,1차선,5,17,443051,265831,15506785,6645775,320940,534930,971703,445775,1515550,6084260,1783106,1671661,205,249,5786361,2893179,148284281,24425908,78552600,25571656,19734117,2025-07-09 9:57
36758,2024년 3월,지연,현대미포,1800TEU_EGCS,시리즈,5,7,500000,300000,12500000,6000000,270000,600000,1089900,500000,1400000,5625000,2000000,1875000,420,465,6490200,3245100,157894718,20959900,69150000,47149518,18635300,2025-07-09 9:57
12855,2018년 12월,지연,현대미포,PC_SCR,1차선,5,2,406492,243895,12194760,6097375,288684,524924,870851,437437,1312125,5510820,1749754,1640394,279,308,5101240,2550618,138496034,20414031,70038200,30178852,17864951,2025-07-09 9:57
15713,2018년 9월,정상,삼성중공업,LPG,1차선,4,해당없음,406492,243895,8129840,3902320,236196,524924,953528,437437,909740,3726364,1749754,1312315,360,441,5678134,2839066,107822959,14184245,50047108,27376233,16215373,2025-07-09 9:57
35081,2023년 7월,정상,삼성중공업,1800TEU_EGCS,시리즈,4,해당없음,483558,290135,11605392,4642160,289570,579150,1052027,482625,1081080,4459224,1930501,1447876,425,478,6264671,3132335,137410489,18650924,62669024,37774854,18315687,2025-07-09 9:57
1995,2015년 4월,지연,현대미포,2500TEU_EGCS,1차선,5,19,369125,221474,12919375,6644220,329173,506489,1114283,422074,1603505,6456090,1688307,1582788,276,344,6031879,3015938,151436209,21935614,73971180,35150908,20378507,2025-07-09 9:57
10864,2017년 6월,정상,삼성중공업,1800TEU_EGCS,시리즈,4,해당없음,394269,236561,9462456,3784976,257540,515136,935748,429280,961408,4017312,1717128,1287845,230,284,5572261,2786129,103219903,15385136,51948592,19544092,16342083,2025-07-09 9:57
25716,2021년 3월,정상,삼성중공업,PC_EGCS_SCR,1차선,4,해당없음,448368,269021,12554304,5380420,322548,537605,891888,448004,1146880,4838040,1792022,1344016,312,392,5224464,2612231,141734261,20134769,73711496,30930343,16957653,2025-07-09 9:57
8509,2017년 11월,지연,현대미포,1800TEU_SCR,시리즈,5,6,394269,236561,9856725,3548415,206032,515136,935748,429280,944240,4055940,1717128,1609807,286,356,5572261,2786129,101713426,15491336,45419360,24117225,16685505,2025-07-09 9:57
32639,2023년 12월,정상,삼성중공업,CON_RO,1차선,4,해당없음,483558,290135,36750408,16247560,955581,579150,960810,482625,3629340,14999208,1930501,1447876,393,454,5628185,2814092,430632984,55976134,222707116,121500532,30449202,2025-07-09 9:57
16700,2019년 12월,정상,삼성중공업,1800TEU_SCR,1차선,4,해당없음,423972,254383,11871216,5087660,319656,532798,967831,443999,1207544,4901024,1776001,1332000,188,376,5763307,2881652,128871730,19223160,69700704,22086338,17861528,2025-07-09 9:57
35999,2024년 1월,정상,삼성중공업,PC_SCR,1차선,4,해당없음,500000,300000,12000000,4800000,300000,600000,995400,500000,1120000,4740000,2000000,1500000,420,465,5830800,2915400,142756435,19195400,65880000,39574835,16106200,2025-07-09 9:57
8727,2017년 12월,지연,현대미포,PC_SCR,1차선,5,9,394269,236561,11828070,5914025,283294,515136,854613,429280,1287600,5343540,1717128,1609807,281,365,5006123,2503059,136367076,19824418,67931940,31143461,17467257,2025-07-09 9:57
842,2015년 12월,정상,삼성중공업,2500TEU_SCR,시리즈,4,해당없음,369125,221474,7382500,2657688,202568,506489,1114283,422074,810192,3240704,1688307,1266230,113,235,6031879,3015938,77702566,12285602,39088576,10275138,16053250,2025-07-09 9:57
5171,2016년 1월,지연,현대미포,2500TEU_EGCS,시리즈,5,21,380568,228340,13319880,5708500,305988,510035,1122083,425029,1529820,6310260,1700126,1593868,91,200,6074103,3037050,129761847,21391515,74438000,13687105,20245227,2025-07-09 9:57
29744,2022년 3월,정상,삼성중공업,2500TEU_SCR,시리즈,4,해당없음,465855,279513,9317100,3354156,220408,551046,1212303,459205,881664,3526400,1836823,1377617,559,681,6562475,3281237,122545302,15114218,49343232,40621636,17466216,2025-07-09 9:57
15645,2018년 9월,지연,삼성중공업,2500TEU_DF,1차_1차선,5,10,406492,243895,18292140,8536325,419904,524924,1154837,437437,1924450,7806995,1749754,1640394,360,441,6251408,3125702,215663837,29365567,105687520,58112047,22498703,2025-07-09 9:57
23686,2020년 9월,지연,현대미포,LPG,1차선,5,23,443051,265831,11076275,5316620,240705,534930,971703,445775,1158950,4813920,1783106,1671661,200,249,5786361,2893179,118568546,18586008,61273680,20601681,18107177,2025-07-09 9:57
31854,2023년 10월,지연,삼성중공업,2500TEU_SCR,1차선,5,4,483558,290135,14506740,7253375,318527,579150,1274131,482625,1544400,6370320,1930501,1809845,460,538,6897162,3448581,205514825,24414548,98065400,61034068,22000809,2025-07-09 9:57
19750,2019년 9월,지연,삼성중공업,2500TEU_DF,시리즈,6,4,423972,254383,12719160,4578894,213104,532798,1172160,443999,1172028,4954296,1776001,1665000,288,358,6345180,3172588,136542364,19660115,67360392,30436764,19085093,2025-07-09 9:57
14808,2018년 6월,지연,현대미포,2500TEU_SCR,시리즈,5,1,406492,243895,10162300,3658425,209952,524924,1154837,437437,962225,4133115,1749754,1640394,348,423,6251408,3125702,110536329,16147875,46827600,29698256,17862598,2025-07-09 9:57
12241,2018년 10월,정상,삼성중공업,1800TEU_SCR,시리즈,4,해당없음,406492,243895,6503872,2926740,183708,524924,953528,437437,769780,3149040,1749754,1312315,393,445,5678134,2839066,92314079,11530209,40421412,24864369,15498089,2025-07-09 9:57
3919,2015년 9월,정상,삼성중공업,LPG,시리즈,4,해당없음,369125,221474,5906000,2657688,177247,506489,920042,422074,675160,2835616,1688307,1266230,180,286,5478738,2739367,73629124,10589540,35900816,12455350,14683418,2025-07-09 9:57
32164,2023년 10월,지연,삼성중공업,PC_SCR,시리즈,5,9,483558,290135,9671160,4352025,202699,579150,960810,482625,965250,3836670,1930501,1809845,460,538,5628185,2814092,128741243,16248469,58800560,36707671,16984543,2025-07-09 9:57
5141,2016년 1월,지연,현대미포,PC_EGCS_SCR,1차선,5,16,380568,228340,13319880,5708500,305988,510035,846151,425029,1444830,6055300,1700126,1593868,91,200,4956557,2478276,122693034,21115583,69376515,13971979,18228957,2025-07-09 9:57
25279,2021년 2월,지연,현대미포,2500TEU_DF,1차_1차선,5,9,448368,269021,20176560,9415735,430064,537605,1182734,448004,2060800,8533765,1792022,1680020,292,371,6402414,3201206,218006950,32190702,109283135,52862886,23670227,2025-07-09 9:57
8822,2017년 12월,지연,현대미포,1800TEU_SCR,시리즈,5,3,394269,236561,9856725,3548415,206032,515136,935748,429280,944240,4055940,1717128,1609807,281,365,5572261,2786129,101332310,15491336,45419360,23736109,16685505,2025-07-09 9:57
33387,2023년 2월,정상,삼성중공업,2500TEU_EGCS,시리즈,4,해당없음,483558,290135,13539624,5802700,347484,579150,1274131,482625,1312740,5443728,1930501,1447876,361,483,6897162,3448581,164081186,22025714,81585772,39989112,20480588,2025-07-09 9:57
4221,2016년 10월,정상,삼성중공업,1800TEU_EGCS,시리즈,4,해당없음,380568,228340,9133632,3653440,254990,510035,926483,425029,951888,3926384,1700126,1275094,225,314,5517090,2758543,99022111,14903609,49321120,18668257,16129125,2025-07-09 9:57
2546,2015년 5월,정상,삼성중공업,1800TEU_EGCS,시리즈,4,해당없음,369125,221474,8859000,3543584,253210,506489,920042,422074,945224,3898972,1688307,1266230,288,373,5478738,2739367,101364983,14504399,47827904,23015842,16016838,2025-07-09 9:57
1483,2015년 2월,정상,삼성중공업,PC_SCR,1차선,4,해당없음,369125,221474,8859000,4429480,278531,506489,840269,422074,1080256,4405332,1688307,1266230,247,320,4922102,2461048,112791068,15335843,59077604,22554346,15823275,2025-07-09 9:57
21187,2020년 2월,정상,삼성중공업,2500TEU_EGCS,1차선,4,해당없음,443051,265831,12405428,6379944,347685,534930,1176849,445775,1355080,5509264,1783106,1337329,228,318,6370561,3185279,149046756,21290611,82164496,26051030,19540619,2025-07-09 9:57
28213,2022년 11월,지연,현대미포,2500TEU_EGCS,1차선,5,20,465855,279513,16304925,8385390,358163,551046,1212303,459205,1744960,7094125,1836823,1722021,387,531,6562475,3281237,200417033,27271032,93357140,57547220,22241641,2025-07-09 9:57
28727,2022년 12월,정상,삼성중공업,2500TEU_SCR,시리즈,4,해당없음,465855,279513,7453680,3354156,192857,551046,1212303,459205,808192,3306000,1836823,1377617,343,481,6562475,3281237,102116322,13223247,46324500,25396231,17172344,2025-07-09 9:57
36666,2024년 3월,정상,삼성중공업,PC_EGCS_SCR,1차선,4,해당없음,500000,300000,14000000,6000000,360000,600000,995400,500000,1360000,5580000,2000000,1500000,420,465,5830800,2915400,170374126,22455400,82200000,46532526,17186200,2025-07-09 9:57
12067,2018년 10월,정상,삼성중공업,1800TEU_SCR,1차선,4,해당없음,406492,243895,9755808,4877900,288684,524924,953528,437437,1119680,4671076,1749754,1312315,393,445,5678134,2839066,137193585,16838281,65949008,37036271,17370025,2025-07-09 9:57
1932,2015년 3월,정상,삼성중공업,PC_EGCS_SCR,시리즈,4,해당없음,369125,221474,7382500,3543584,227889,506489,840269,422074,810192,3341976,1688307,1266230,251,301,4922102,2461048,84918072,12922805,40860352,16645060,14489855,2025-07-09 9:57
11340,2017년 8월,지연,삼성중공업,2500TEU_DF,1차_1차선,5,2,394269,236561,17742105,8279635,412064,515136,1133304,429280,1888480,7725600,1717128,1609807,243,302,6134845,3067421,194001732,28511524,102509360,40837567,22143281,2025-07-09 9:57
18730,2019년 6월,정상,삼성중공업,1800TEU_EGCS,시리즈,4,해당없음,423972,254383,10175328,4070128,266380,532798,967831,443999,994448,4048672,1776001,1332000,310,344,5763307,2881652,113337911,16456464,54946544,25138823,16796080,2025-07-09 9:57
6014,2016년 4월,정상,삼성중공업,2500TEU_SCR,1차선,4,해당없음,380568,228340,10655904,4566800,305988,510035,1122083,425029,1087872,4589280,1700126,1275094,136,259,6074103,3037050,114006169,17585839,62564740,16092065,17763525,2025-07-09 9:57
